No,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,datetime
5600,11.0,16,19.0,1013.0,NE,3.13,0,0,2010-08-22 07:00:00
5601,23.0,16,21.0,1014.0,NE,4.92,0,0,2010-08-22 08:00:00
5602,32.0,17,23.0,1014.0,NE,6.71,0,0,2010-08-22 09:00:00
5603,30.0,16,24.0,1014.0,NW,3.13,0,0,2010-08-22 10:00:00
5604,12.0,16,26.0,1014.0,NW,7.15,0,0,2010-08-22 11:00:00
5605,11.0,15,27.0,1014.0,NE,4.02,0,0,2010-08-22 12:00:00
5606,17.0,16,28.0,1013.0,NE,7.15,0,0,2010-08-22 13:00:00
5607,18.0,15,28.0,1013.0,SE,3.13,0,0,2010-08-22 14:00:00
5608,21.0,15,28.0,1012.0,SE,7.15,0,0,2010-08-22 15:00:00
5609,15.0,14,29.0,1012.0,SE,10.28,0,0,2010-08-22 16:00:00
5610,11.0,17,28.0,1012.0,SE,13.41,0,0,2010-08-22 17:00:00
5611,24.0,17,26.0,1012.0,SE,17.43,0,0,2010-08-22 18:00:00
5612,38.0,18,25.0,1013.0,SE,20.56,0,0,2010-08-22 19:00:00
5613,45.0,18,23.0,1014.0,SE,22.35,0,0,2010-08-22 20:00:00
5614,44.0,18,22.0,1014.0,SE,24.14,0,0,2010-08-22 21:00:00
5615,48.0,18,22.0,1014.0,SE,27.27,0,0,2010-08-22 22:00:00
5616,42.0,18,21.0,1015.0,SE,28.16,0,0,2010-08-22 23:00:00
5617,49.0,18,20.0,1015.0,cv,0.89,0,0,2010-08-23 00:00:00
5618,61.0,18,20.0,1014.0,cv,1.78,0,0,2010-08-23 01:00:00
5619,57.0,18,19.0,1014.0,cv,2.67,0,0,2010-08-23 02:00:00
5620,56.0,17,19.0,1014.0,NE,0.89,0,0,2010-08-23 03:00:00
5621,61.0,17,19.0,1014.0,NE,1.78,0,0,2010-08-23 04:00:00
5622,64.0,17,19.0,1014.0,cv,0.45,0,0,2010-08-23 05:00:00
5623,83.0,17,19.0,1014.0,NW,1.79,0,0,2010-08-23 06:00:00
5624,82.0,18,20.0,1015.0,NW,2.68,0,0,2010-08-23 07:00:00
5625,76.0,18,21.0,1015.0,NW,4.47,0,0,2010-08-23 08:00:00
5626,61.0,18,22.0,1015.0,NW,7.6,0,0,2010-08-23 09:00:00
5627,66.0,19,24.0,1015.0,NW,9.39,0,0,2010-08-23 10:00:00
5628,62.0,18,26.0,1015.0,NW,11.18,0,0,2010-08-23 11:00:00
5629,70.0,18,27.0,1014.0,cv,0.89,0,0,2010-08-23 12:00:00
5630,63.0,19,29.0,1013.0,cv,1.78,0,0,2010-08-23 13:00:00
5631,57.0,18,29.0,1013.0,cv,2.67,0,0,2010-08-23 14:00:00
5632,65.0,18,29.0,1012.0,SE,3.13,0,0,2010-08-23 15:00:00
5633,84.0,19,29.0,1012.0,SE,4.92,0,0,2010-08-23 16:00:00
5634,76.0,20,28.0,1012.0,SE,6.71,0,0,2010-08-23 17:00:00
5635,59.0,20,28.0,1012.0,SE,10.73,0,0,2010-08-23 18:00:00
5636,70.0,20,27.0,1012.0,SE,12.52,0,0,2010-08-23 19:00:00
5637,108.0,20,25.0,1013.0,SE,14.31,0,0,2010-08-23 20:00:00
5638,149.0,21,24.0,1014.0,SE,16.1,0,0,2010-08-23 21:00:00
5639,169.0,21,23.0,1014.0,SE,17.89,0,0,2010-08-23 22:00:00
5640,157.0,21,23.0,1014.0,SE,19.68,0,0,2010-08-23 23:00:00
5641,186.0,21,23.0,1014.0,SE,22.81,0,0,2010-08-24 00:00:00
5642,166.0,20,22.0,1014.0,SE,24.6,0,0,2010-08-24 01:00:00
5643,173.0,20,21.0,1014.0,SE,26.39,0,0,2010-08-24 02:00:00
5644,178.0,20,22.0,1013.0,cv,0.89,0,0,2010-08-24 03:00:00
5645,190.0,20,22.0,1013.0,cv,1.78,0,0,2010-08-24 04:00:00
5646,211.0,20,22.0,1013.0,SE,0.89,0,0,2010-08-24 05:00:00
5647,177.0,20,21.0,1014.0,cv,0.89,0,0,2010-08-24 06:00:00
5648,182.0,21,22.0,1014.0,cv,1.78,0,0,2010-08-24 07:00:00
5649,159.0,21,23.0,1014.0,NE,1.79,0,0,2010-08-24 08:00:00
5650,181.0,21,24.0,1014.0,cv,0.89,0,0,2010-08-24 09:00:00
5651,169.0,21,26.0,1014.0,SE,1.79,0,0,2010-08-24 10:00:00
5652,157.0,20,27.0,1014.0,SE,3.58,0,0,2010-08-24 11:00:00
5653,202.0,22,28.0,1013.0,SE,6.71,0,0,2010-08-24 12:00:00
5654,186.0,21,28.0,1013.0,SE,9.84,0,0,2010-08-24 13:00:00
5655,127.0,21,29.0,1013.0,SE,13.86,0,0,2010-08-24 14:00:00
5656,117.0,19,29.0,1013.0,SE,18.78,0,0,2010-08-24 15:00:00
5657,87.0,18,29.0,1012.0,SE,24.59,0,0,2010-08-24 16:00:00
5658,70.0,18,28.0,1013.0,SE,31.74,0,0,2010-08-24 17:00:00
5659,60.0,18,26.0,1013.0,SE,37.55,0,0,2010-08-24 18:00:00
5660,34.0,17,24.0,1013.0,SE,42.47,0,0,2010-08-24 19:00:00
5661,34.0,16,24.0,1014.0,SE,47.39,0,0,2010-08-24 20:00:00
5662,47.0,17,23.0,1015.0,SE,51.41,0,0,2010-08-24 21:00:00
5663,45.0,17,21.0,1015.0,cv,0.89,0,0,2010-08-24 22:00:00
5664,39.0,17,20.0,1015.0,SE,0.89,0,0,2010-08-24 23:00:00
5665,61.0,17,19.0,1015.0,SE,2.68,0,0,2010-08-25 00:00:00
5666,72.0,17,19.0,1015.0,SE,4.47,0,0,2010-08-25 01:00:00
5667,73.0,17,19.0,1015.0,SE,6.26,0,0,2010-08-25 02:00:00
5668,77.0,17,18.0,1015.0,SE,7.15,0,0,2010-08-25 03:00:00
5669,69.0,16,18.0,1015.0,cv,0.89,0,0,2010-08-25 04:00:00
5670,83.0,16,17.0,1015.0,NE,0.89,0,0,2010-08-25 05:00:00
5671,76.0,16,17.0,1015.0,NE,1.78,0,0,2010-08-25 06:00:00
5672,93.0,18,19.0,1015.0,cv,0.89,0,0,2010-08-25 07:00:00
5673,97.0,18,22.0,1015.0,NW,3.13,0,0,2010-08-25 08:00:00
5674,100.0,18,23.0,1015.0,cv,0.89,0,0,2010-08-25 09:00:00
5675,74.0,18,25.0,1015.0,NE,3.13,0,0,2010-08-25 10:00:00
5676,81.0,19,26.0,1015.0,cv,0.89,0,0,2010-08-25 11:00:00
5677,77.0,18,27.0,1015.0,cv,2.68,0,0,2010-08-25 12:00:00
5678,82.0,17,28.0,1014.0,cv,3.57,0,0,2010-08-25 13:00:00
5679,75.0,19,29.0,1014.0,SE,1.79,0,0,2010-08-25 14:00:00
5680,97.0,18,30.0,1014.0,SE,3.58,0,0,2010-08-25 15:00:00
5681,73.0,17,29.0,1013.0,SE,5.37,0,0,2010-08-25 16:00:00
5682,71.0,16,29.0,1013.0,SE,8.5,0,0,2010-08-25 17:00:00
5683,70.0,18,27.0,1013.0,SE,10.29,0,0,2010-08-25 18:00:00
5684,81.0,18,25.0,1014.0,SE,11.18,0,0,2010-08-25 19:00:00
5685,90.0,19,23.0,1014.0,cv,0.89,0,0,2010-08-25 20:00:00
5686,132.0,19,22.0,1015.0,cv,1.78,0,0,2010-08-25 21:00:00
5687,184.0,19,21.0,1015.0,cv,2.67,0,0,2010-08-25 22:00:00
5688,115.0,18,21.0,1015.0,SE,0.89,0,0,2010-08-25 23:00:00
5689,122.0,19,21.0,1015.0,NE,1.79,0,0,2010-08-26 00:00:00
5690,124.0,18,20.0,1015.0,cv,0.89,0,0,2010-08-26 01:00:00
5691,133.0,18,20.0,1015.0,NW,0.89,0,0,2010-08-26 02:00:00
5692,98.0,17,19.0,1014.0,NW,2.68,0,0,2010-08-26 03:00:00
5693,70.0,17,19.0,1014.0,NW,4.47,0,0,2010-08-26 04:00:00
5694,62.0,16,19.0,1015.0,NW,7.6,0,0,2010-08-26 05:00:00
5695,81.0,17,19.0,1015.0,NW,12.52,0,0,2010-08-26 06:00:00
5696,81.0,17,21.0,1015.0,NW,15.65,0,0,2010-08-26 07:00:00
5697,71.0,17,23.0,1016.0,NW,19.67,0,0,2010-08-26 08:00:00
5698,57.0,18,26.0,1016.0,NW,24.59,0,0,2010-08-26 09:00:00
5699,60.0,17,27.0,1016.0,NW,29.51,0,0,2010-08-26 10:00:00
5700,44.0,16,29.0,1016.0,NE,4.02,0,0,2010-08-26 11:00:00
5701,42.0,16,29.0,1015.0,NW,4.02,0,0,2010-08-26 12:00:00
5702,31.0,18,31.0,1014.0,cv,0.89,0,0,2010-08-26 13:00:00
5703,41.0,16,31.0,1014.0,NE,3.13,0,0,2010-08-26 14:00:00
5704,27.0,16,31.0,1013.0,NE,4.92,0,0,2010-08-26 15:00:00
5705,33.0,18,32.0,1013.0,cv,0.89,0,0,2010-08-26 16:00:00
5706,35.0,19,30.0,1012.0,SE,1.79,0,0,2010-08-26 17:00:00
5707,45.0,19,29.0,1012.0,SE,2.68,0,0,2010-08-26 18:00:00
5708,102.0,20,26.0,1012.0,SE,4.47,0,0,2010-08-26 19:00:00
5709,101.0,16,25.0,1013.0,NW,3.13,0,0,2010-08-26 20:00:00
5710,26.0,14,26.0,1014.0,NW,6.26,0,0,2010-08-26 21:00:00
5711,22.0,14,24.0,1014.0,NW,9.39,0,0,2010-08-26 22:00:00
5712,25.0,15,24.0,1014.0,NW,13.41,0,0,2010-08-26 23:00:00
5713,33.0,15,23.0,1014.0,NW,16.54,0,0,2010-08-27 00:00:00
5714,33.0,15,22.0,1014.0,NW,19.67,0,0,2010-08-27 01:00:00
5715,36.0,15,22.0,1013.0,NW,21.46,0,0,2010-08-27 02:00:00
5716,33.0,15,22.0,1013.0,NW,24.59,0,0,2010-08-27 03:00:00
5717,43.0,16,19.0,1013.0,NW,27.72,0,0,2010-08-27 04:00:00
5718,46.0,16,21.0,1013.0,NW,31.74,0,0,2010-08-27 05:00:00
5719,35.0,16,19.0,1013.0,NW,34.87,0,0,2010-08-27 06:00:00
5720,42.0,16,21.0,1013.0,NW,38.0,0,0,2010-08-27 07:00:00
5721,64.0,17,22.0,1014.0,NW,41.13,0,0,2010-08-27 08:00:00
5722,41.0,16,23.0,1014.0,NW,42.92,0,0,2010-08-27 09:00:00
5723,40.0,18,25.0,1014.0,NW,46.05,0,0,2010-08-27 10:00:00
5724,46.0,15,28.0,1014.0,NE,4.92,0,0,2010-08-27 11:00:00
5725,35.0,14,29.0,1013.0,NE,9.84,0,0,2010-08-27 12:00:00
5726,26.0,15,29.0,1013.0,NE,12.97,0,0,2010-08-27 13:00:00
5727,31.0,14,29.0,1012.0,cv,0.89,0,0,2010-08-27 14:00:00
5728,24.0,13,30.0,1011.0,cv,1.78,0,0,2010-08-27 15:00:00
5729,17.0,13,29.0,1011.0,cv,2.67,0,0,2010-08-27 16:00:00
5730,26.0,15,29.0,1011.0,SE,1.79,0,0,2010-08-27 17:00:00
5731,30.0,14,27.0,1011.0,SE,3.58,0,0,2010-08-27 18:00:00
5732,42.0,15,26.0,1011.0,SE,5.37,0,0,2010-08-27 19:00:00
5733,59.0,14,26.0,1011.0,SE,8.5,0,0,2010-08-27 20:00:00
5734,66.0,15,26.0,1012.0,SE,11.63,0,0,2010-08-27 21:00:00
5735,54.0,15,26.0,1012.0,NW,1.79,0,0,2010-08-27 22:00:00
5736,44.0,17,23.0,1012.0,cv,0.89,0,0,2010-08-27 23:00:00
5737,44.0,17,20.0,1012.0,cv,1.78,0,0,2010-08-28 00:00:00
5738,94.0,17,21.0,1012.0,SE,0.89,0,0,2010-08-28 01:00:00
5739,127.0,17,19.0,1011.0,NE,0.89,0,0,2010-08-28 02:00:00
5740,48.0,17,19.0,1011.0,NW,1.79,0,0,2010-08-28 03:00:00
5741,69.0,17,19.0,1011.0,NW,3.58,0,0,2010-08-28 04:00:00
5742,73.0,17,19.0,1011.0,NW,6.71,0,0,2010-08-28 05:00:00
5743,51.0,16,18.0,1011.0,NW,9.84,0,0,2010-08-28 06:00:00
5744,33.0,17,21.0,1012.0,NW,13.86,0,0,2010-08-28 07:00:00
5745,47.0,17,23.0,1012.0,NW,17.88,0,0,2010-08-28 08:00:00
5746,24.0,16,25.0,1012.0,NW,21.9,0,0,2010-08-28 09:00:00
5747,37.0,17,27.0,1012.0,NW,25.92,0,0,2010-08-28 10:00:00
5748,20.0,17,28.0,1011.0,NW,29.05,0,0,2010-08-28 11:00:00
5749,24.0,16,30.0,1010.0,NW,30.84,0,0,2010-08-28 12:00:00
5750,17.0,14,31.0,1009.0,SE,1.79,0,0,2010-08-28 13:00:00
5751,22.0,14,32.0,1009.0,cv,0.89,0,0,2010-08-28 14:00:00
5752,16.0,14,31.0,1008.0,SE,1.79,0,0,2010-08-28 15:00:00
5753,11.0,13,31.0,1008.0,SE,4.92,0,0,2010-08-28 16:00:00
5754,35.0,16,30.0,1008.0,SE,8.05,0,0,2010-08-28 17:00:00
5755,42.0,16,29.0,1008.0,SE,11.18,0,0,2010-08-28 18:00:00
5756,44.0,17,27.0,1008.0,SE,12.97,0,0,2010-08-28 19:00:00
5757,55.0,18,24.0,1009.0,SE,14.76,0,0,2010-08-28 20:00:00
5758,49.0,18,23.0,1010.0,SE,15.65,0,0,2010-08-28 21:00:00
5759,65.0,19,24.0,1010.0,SE,19.67,0,0,2010-08-28 22:00:00
5760,97.0,20,23.0,1010.0,SE,21.46,0,0,2010-08-28 23:00:00
5761,132.0,20,23.0,1010.0,SE,23.25,0,0,2010-08-29 00:00:00
5762,110.0,19,21.0,1009.0,cv,0.89,0,0,2010-08-29 01:00:00
5763,136.0,19,21.0,1009.0,NW,0.89,0,0,2010-08-29 02:00:00
5764,168.0,20,21.0,1009.0,SE,1.79,0,0,2010-08-29 03:00:00
5765,157.0,20,22.0,1009.0,SE,3.58,0,0,2010-08-29 04:00:00
5766,191.0,20,21.0,1008.0,NE,0.89,0,0,2010-08-29 05:00:00
5767,160.0,20,21.0,1009.0,cv,0.89,0,0,2010-08-29 06:00:00
5768,195.0,19,21.0,1009.0,NW,1.79,0,0,2010-08-29 07:00:00
5769,135.0,20,22.0,1009.0,NW,4.92,0,0,2010-08-29 08:00:00
5770,121.0,19,25.0,1009.0,NW,8.05,0,0,2010-08-29 09:00:00
5771,102.0,19,27.0,1008.0,SE,1.79,0,0,2010-08-29 10:00:00
5772,82.0,20,29.0,1008.0,cv,1.79,0,0,2010-08-29 11:00:00
5773,98.0,20,29.0,1007.0,SE,1.79,0,0,2010-08-29 12:00:00
5774,110.0,19,31.0,1007.0,SE,3.58,0,0,2010-08-29 13:00:00
5775,138.0,19,32.0,1006.0,SE,5.37,0,0,2010-08-29 14:00:00
5776,79.0,18,32.0,1005.0,SE,9.39,0,0,2010-08-29 15:00:00
5777,60.0,17,32.0,1005.0,SE,14.31,0,0,2010-08-29 16:00:00
5778,54.0,17,31.0,1005.0,SE,18.33,0,0,2010-08-29 17:00:00
5779,62.0,17,30.0,1005.0,SE,22.35,0,0,2010-08-29 18:00:00
5780,91.0,18,28.0,1006.0,SE,25.48,0,0,2010-08-29 19:00:00
5781,99.0,18,27.0,1007.0,SE,28.61,0,0,2010-08-29 20:00:00
5782,93.0,19,25.0,1007.0,SE,30.4,0,0,2010-08-29 21:00:00
5783,88.0,19,24.0,1007.0,SE,32.19,0,0,2010-08-29 22:00:00
5784,95.0,19,22.0,1007.0,NE,0.89,0,0,2010-08-29 23:00:00
5785,102.0,19,22.0,1007.0,NE,2.68,0,0,2010-08-30 00:00:00
5786,145.0,19,22.0,1007.0,cv,0.89,0,0,2010-08-30 01:00:00
5787,107.0,19,22.0,1007.0,NE,0.89,0,0,2010-08-30 02:00:00
5788,100.0,19,21.0,1008.0,NW,1.79,0,0,2010-08-30 03:00:00
5789,103.0,18,20.0,1008.0,NE,1.79,0,0,2010-08-30 04:00:00
5790,114.0,18,20.0,1008.0,NW,1.79,0,0,2010-08-30 05:00:00
5791,130.0,18,20.0,1008.0,NW,3.58,0,0,2010-08-30 06:00:00
5792,111.0,19,21.0,1009.0,cv,0.89,0,0,2010-08-30 07:00:00
5793,77.0,19,23.0,1009.0,NE,1.79,0,0,2010-08-30 08:00:00
5794,67.0,19,26.0,1009.0,NE,3.58,0,0,2010-08-30 09:00:00
5795,95.0,19,27.0,1009.0,NE,6.71,0,0,2010-08-30 10:00:00
5796,83.0,18,29.0,1009.0,NE,9.84,0,0,2010-08-30 11:00:00
5797,54.0,18,30.0,1008.0,cv,0.45,0,0,2010-08-30 12:00:00
5798,61.0,20,30.0,1008.0,SE,1.79,0,0,2010-08-30 13:00:00
5799,77.0,20,30.0,1008.0,cv,0.89,0,0,2010-08-30 14:00:00
5800,58.0,20,30.0,1007.0,SE,3.13,0,0,2010-08-30 15:00:00
5801,88.0,21,30.0,1007.0,SE,6.26,0,0,2010-08-30 16:00:00
5802,74.0,22,29.0,1007.0,SE,8.05,0,0,2010-08-30 17:00:00
5803,70.0,21,28.0,1006.0,SE,9.84,0,0,2010-08-30 18:00:00
5804,128.0,22,27.0,1007.0,SE,11.63,0,1,2010-08-30 19:00:00
5805,217.0,22,26.0,1007.0,SE,13.42,0,0,2010-08-30 20:00:00
5806,224.0,22,26.0,1008.0,SE,16.55,0,0,2010-08-30 21:00:00
5807,176.0,21,26.0,1008.0,SE,18.34,0,0,2010-08-30 22:00:00
5808,165.0,21,26.0,1008.0,SE,22.36,0,0,2010-08-30 23:00:00
5809,116.0,19,25.0,1009.0,NW,4.02,0,1,2010-08-31 00:00:00
5810,73.0,21,23.0,1009.0,cv,0.89,0,2,2010-08-31 01:00:00
5811,60.0,20,22.0,1009.0,cv,1.78,0,0,2010-08-31 02:00:00
5812,59.0,19,21.0,1009.0,NE,1.79,0,0,2010-08-31 03:00:00
5813,45.0,19,21.0,1010.0,cv,0.89,0,0,2010-08-31 04:00:00
5814,65.0,18,20.0,1010.0,NW,0.89,0,0,2010-08-31 05:00:00
5815,72.0,18,20.0,1010.0,NW,2.68,0,0,2010-08-31 06:00:00
5816,112.0,19,21.0,1010.0,cv,0.89,0,0,2010-08-31 07:00:00
5817,105.0,20,23.0,1010.0,cv,2.68,0,0,2010-08-31 08:00:00
5818,93.0,19,25.0,1010.0,SE,1.79,0,0,2010-08-31 09:00:00
5819,81.0,19,25.0,1011.0,SE,4.92,0,0,2010-08-31 10:00:00
5820,92.0,19,25.0,1010.0,SE,6.71,0,0,2010-08-31 11:00:00
5821,102.0,20,24.0,1010.0,SE,9.84,0,0,2010-08-31 12:00:00
5822,92.0,20,26.0,1010.0,SE,11.63,0,0,2010-08-31 13:00:00
5823,89.0,20,27.0,1010.0,SE,13.42,0,0,2010-08-31 14:00:00
5824,103.0,20,27.0,1010.0,SE,15.21,0,0,2010-08-31 15:00:00
5825,80.0,20,27.0,1010.0,SE,17.0,0,0,2010-08-31 16:00:00
5826,101.0,19,27.0,1010.0,SE,18.79,0,0,2010-08-31 17:00:00
5827,95.0,20,26.0,1010.0,NE,1.79,0,0,2010-08-31 18:00:00
5828,85.0,20,24.0,1011.0,NE,2.68,0,0,2010-08-31 19:00:00
5829,89.0,20,23.0,1011.0,SE,0.89,0,0,2010-08-31 20:00:00
5830,107.0,20,23.0,1011.0,cv,0.89,0,0,2010-08-31 21:00:00
5831,115.0,20,23.0,1011.0,NE,1.79,0,0,2010-08-31 22:00:00
5832,100.0,20,23.0,1012.0,SE,0.89,0,0,2010-08-31 23:00:00
5833,99.0,19,22.0,1012.0,cv,0.89,0,0,2010-09-01 00:00:00
5834,105.0,20,22.0,1012.0,NE,0.89,0,0,2010-09-01 01:00:00
5835,108.0,20,22.0,1012.0,NW,0.89,0,0,2010-09-01 02:00:00
5836,116.0,21,22.0,1013.0,SE,1.79,0,1,2010-09-01 03:00:00
5837,95.0,18,20.0,1012.0,NE,4.02,0,2,2010-09-01 04:00:00
5838,79.0,18,20.0,1012.0,NW,1.79,0,0,2010-09-01 05:00:00
5839,82.0,19,21.0,1013.0,cv,0.89,0,1,2010-09-01 06:00:00
5840,90.0,20,21.0,1014.0,cv,1.78,0,2,2010-09-01 07:00:00
5841,78.0,20,22.0,1014.0,NW,3.13,0,0,2010-09-01 08:00:00
5842,76.0,19,22.0,1014.0,NW,6.26,0,0,2010-09-01 09:00:00
5843,44.0,19,23.0,1015.0,NW,11.18,0,0,2010-09-01 10:00:00
5844,61.0,19,24.0,1015.0,NW,14.31,0,0,2010-09-01 11:00:00
5845,52.0,19,25.0,1014.0,NW,17.44,0,0,2010-09-01 12:00:00
5846,45.0,19,25.0,1014.0,NW,20.57,0,0,2010-09-01 13:00:00
5847,55.0,19,27.0,1014.0,NW,23.7,0,0,2010-09-01 14:00:00
5848,44.0,19,27.0,1013.0,NW,26.83,0,0,2010-09-01 15:00:00
5849,55.0,18,27.0,1013.0,NW,29.96,0,0,2010-09-01 16:00:00
5850,43.0,19,26.0,1013.0,NW,33.09,0,0,2010-09-01 17:00:00
5851,37.0,18,26.0,1013.0,NW,37.11,0,0,2010-09-01 18:00:00
5852,59.0,19,24.0,1013.0,NW,38.9,0,0,2010-09-01 19:00:00
5853,59.0,19,23.0,1014.0,NE,0.89,0,0,2010-09-01 20:00:00
5854,53.0,18,24.0,1014.0,NW,3.13,0,0,2010-09-01 21:00:00
5855,73.0,18,22.0,1014.0,cv,0.89,0,0,2010-09-01 22:00:00
5856,81.0,18,21.0,1015.0,cv,1.78,0,0,2010-09-01 23:00:00
5857,82.0,18,22.0,1015.0,SE,1.79,0,0,2010-09-02 00:00:00
5858,81.0,18,21.0,1014.0,cv,0.89,0,0,2010-09-02 01:00:00
5859,105.0,19,21.0,1014.0,NW,1.79,0,0,2010-09-02 02:00:00
5860,105.0,18,21.0,1014.0,NW,2.68,0,0,2010-09-02 03:00:00
5861,85.0,18,22.0,1014.0,NW,5.81,0,0,2010-09-02 04:00:00
5862,49.0,18,21.0,1015.0,NW,7.6,0,0,2010-09-02 05:00:00
5863,45.0,18,21.0,1015.0,NW,10.73,0,0,2010-09-02 06:00:00
5864,36.0,18,22.0,1015.0,NE,1.79,0,0,2010-09-02 07:00:00
5865,46.0,18,23.0,1016.0,NW,3.13,0,0,2010-09-02 08:00:00
5866,59.0,18,24.0,1016.0,NW,6.26,0,0,2010-09-02 09:00:00
5867,51.0,18,26.0,1016.0,NW,9.39,0,0,2010-09-02 10:00:00
5868,50.0,18,26.0,1016.0,NW,12.52,0,0,2010-09-02 11:00:00
5869,39.0,18,27.0,1016.0,NW,14.31,0,0,2010-09-02 12:00:00
5870,39.0,18,28.0,1015.0,cv,0.89,0,0,2010-09-02 13:00:00
5871,46.0,19,29.0,1014.0,cv,2.68,0,0,2010-09-02 14:00:00
5872,77.0,18,29.0,1014.0,cv,4.47,0,0,2010-09-02 15:00:00
5873,104.0,19,29.0,1014.0,SE,1.79,0,0,2010-09-02 16:00:00
5874,80.0,20,28.0,1014.0,SE,3.58,0,0,2010-09-02 17:00:00
5875,112.0,20,27.0,1014.0,SE,4.47,0,0,2010-09-02 18:00:00
5876,143.0,21,25.0,1014.0,SE,5.36,0,0,2010-09-02 19:00:00
5877,191.0,21,24.0,1015.0,SE,6.25,0,0,2010-09-02 20:00:00
5878,211.0,21,23.0,1015.0,SE,7.14,0,0,2010-09-02 21:00:00
5879,224.0,20,22.0,1015.0,SE,8.03,0,0,2010-09-02 22:00:00
5880,249.0,20,22.0,1015.0,NW,0.89,0,0,2010-09-02 23:00:00
5881,254.0,20,22.0,1015.0,NE,0.89,0,0,2010-09-03 00:00:00
5882,284.0,20,22.0,1015.0,NW,0.89,0,0,2010-09-03 01:00:00
5883,228.0,20,22.0,1015.0,NW,1.78,0,0,2010-09-03 02:00:00
5884,135.0,20,22.0,1014.0,NW,3.57,0,0,2010-09-03 03:00:00
5885,94.0,20,22.0,1014.0,NW,4.46,0,0,2010-09-03 04:00:00
5886,101.0,20,22.0,1014.0,cv,0.45,0,0,2010-09-03 05:00:00
5887,93.0,20,22.0,1014.0,cv,1.34,0,1,2010-09-03 06:00:00
5888,97.0,20,22.0,1015.0,NW,1.79,0,2,2010-09-03 07:00:00
5889,100.0,19,22.0,1015.0,NW,6.71,0,3,2010-09-03 08:00:00
5890,95.0,18,22.0,1015.0,NW,12.52,0,4,2010-09-03 09:00:00
5891,56.0,18,22.0,1015.0,NW,16.54,0,5,2010-09-03 10:00:00
5892,52.0,18,23.0,1014.0,NW,19.67,0,0,2010-09-03 11:00:00
5893,52.0,17,23.0,1014.0,NW,23.69,0,1,2010-09-03 12:00:00
5894,51.0,18,25.0,1013.0,NW,26.82,0,0,2010-09-03 13:00:00
5895,46.0,19,25.0,1013.0,NE,1.79,0,0,2010-09-03 14:00:00
5896,62.0,19,26.0,1012.0,cv,0.89,0,0,2010-09-03 15:00:00
5897,70.0,19,26.0,1012.0,cv,1.78,0,0,2010-09-03 16:00:00
5898,79.0,18,26.0,1012.0,cv,2.67,0,0,2010-09-03 17:00:00
5899,90.0,19,25.0,1012.0,NE,1.79,0,0,2010-09-03 18:00:00
5900,103.0,20,23.0,1012.0,cv,0.89,0,0,2010-09-03 19:00:00
5901,103.0,20,23.0,1013.0,cv,1.34,0,0,2010-09-03 20:00:00
5902,118.0,19,22.0,1013.0,cv,2.23,0,0,2010-09-03 21:00:00
5903,142.0,19,22.0,1012.0,cv,3.12,0,0,2010-09-03 22:00:00
5904,157.0,18,21.0,1013.0,SE,0.89,0,0,2010-09-03 23:00:00
5905,155.0,18,21.0,1013.0,SE,1.78,0,0,2010-09-04 00:00:00
5906,159.0,18,20.0,1013.0,SE,2.67,0,0,2010-09-04 01:00:00
5907,82.0,18,19.0,1012.0,NE,1.79,0,0,2010-09-04 02:00:00
5908,81.0,17,19.0,1012.0,cv,0.45,0,0,2010-09-04 03:00:00
5909,105.0,17,19.0,1013.0,SE,0.89,0,0,2010-09-04 04:00:00
5910,101.0,17,19.0,1013.0,NE,1.79,0,0,2010-09-04 05:00:00
5911,93.0,17,19.0,1013.0,NW,0.89,0,0,2010-09-04 06:00:00
5912,92.0,18,20.0,1013.0,cv,0.45,0,0,2010-09-04 07:00:00
5913,81.0,17,22.0,1013.0,NW,1.79,0,0,2010-09-04 08:00:00
5914,58.0,17,24.0,1014.0,NW,3.58,0,0,2010-09-04 09:00:00
5915,72.0,17,25.0,1014.0,NW,5.37,0,0,2010-09-04 10:00:00
5916,74.0,16,26.0,1013.0,cv,1.79,0,0,2010-09-04 11:00:00
5917,81.0,17,27.0,1013.0,cv,2.68,0,0,2010-09-04 12:00:00
5918,86.0,15,28.0,1012.0,SE,1.79,0,0,2010-09-04 13:00:00
5919,77.0,16,28.0,1012.0,cv,1.79,0,0,2010-09-04 14:00:00
5920,71.0,16,28.0,1011.0,SE,3.13,0,0,2010-09-04 15:00:00
5921,78.0,16,28.0,1011.0,SE,6.26,0,0,2010-09-04 16:00:00
5922,80.0,17,27.0,1011.0,SE,9.39,0,0,2010-09-04 17:00:00
5923,88.0,16,26.0,1011.0,SE,11.18,0,0,2010-09-04 18:00:00
5924,89.0,16,24.0,1012.0,SE,12.97,0,0,2010-09-04 19:00:00
5925,93.0,17,23.0,1012.0,SE,14.76,0,0,2010-09-04 20:00:00
5926,90.0,16,23.0,1012.0,SE,16.55,0,0,2010-09-04 21:00:00
5927,135.0,18,22.0,1012.0,cv,0.89,0,0,2010-09-04 22:00:00
5928,125.0,18,21.0,1012.0,cv,1.78,0,0,2010-09-04 23:00:00
5929,112.0,19,22.0,1012.0,SE,1.79,0,0,2010-09-05 00:00:00
5930,88.0,19,21.0,1012.0,SE,2.68,0,0,2010-09-05 01:00:00
5931,92.0,19,21.0,1012.0,cv,0.89,0,0,2010-09-05 02:00:00
